"Customer ID","CARTsegments"
"4946-CFCJVA-ZA8","1"
"2130-KSZGWS-HXZ","3"
"1475-AZQBFN-ROY","8"
"1640-XRQRDK-L4U","3"
"1504-YOFFPM-NA3","7"
"9902-FFHARK-5F9","6"
"2313-EAWKKA-ZK2","2"
"5074-ETOUDI-JWP","1"
"9567-VLTAUK-6AK","5"
"2596-OOIKZX-J6D","3"
"3068-HAODCG-N6S","3"
"8681-HUTWSX-QII","8"
"4916-PVMNIC-ADH","5"
"9721-QZEIAO-LAJ","5"
"7031-EHIFFQ-YE0","5"
"4987-QHPGRQ-73G","6"
"1347-ISWUYP-N5R","7"
"9557-IITNLK-1NR","3"
"6008-NXRCHQ-9JK","8"
"3292-RFWSBY-H6M","7"
"1812-VKFXGI-XWL","8"
"1118-EXWGFB-XTO","7"
"3486-CQDJIM-ROR","5"
"5066-SABOKJ-7PQ","3"
"1125-KGTXJG-IFM","8"
"6586-WQYXJE-7E1","5"
"8786-NITSCF-MFC","3"
"8440-YRNTCE-8D1","1"
"3775-KNAVJV-X9Y","1"
"1432-DOEIXA-PSE","3"
"7021-YMULAX-N03","6"
"3942-OUUULP-XXE","5"
"1641-ULXCSK-CE2","1"
"5771-VOGVYT-1WW","5"
"7814-CHEXRD-J9D","8"
"8051-FTKJQV-NM8","7"
"1078-HIOXPG-1WS","3"
"3630-KZJKVU-3J9","8"
"5272-KKAGMV-6IX","5"
"3736-RXJUQP-APP","3"
"7941-KOWOLC-7SZ","3"
"9919-ORWGSQ-8Q6","7"
"6600-BPDMLW-1FO","1"
"0789-GDBZRI-CJK","5"
"1517-HJZLKK-037","5"
"0190-RBMWAK-BEZ","2"
"6682-DJOWUB-QAO","2"
"8046-XNHBTO-HVJ","6"
"3453-LCVWGA-OJM","5"
"2814-PSLRXB-EN1","6"
"5468-WESAXW-0QR","1"
"6254-ORDXSZ-8K4","5"
"0984-YAUVVA-UVC","1"
"0806-LOUUEI-0C6","6"
"3123-VKWJLL-2TU","3"
"9295-PQTLNQ-F0C","5"
"0722-BDGLEG-FMX","1"
"2245-NOLUMH-OAV","3"
"1850-HOJOTE-YFU","1"
"3648-TXOABB-ZA7","2"
"5875-ORJAJU-ZSC","3"
"3738-ULGWLB-38V","3"
"3754-GLRBWO-YG5","3"
"1526-KASRKM-6H1","3"
"2348-RNDJLS-926","3"
"0723-KWYDBK-UBB","5"
"1610-MRXMMY-AXH","1"
"5345-HZTBJZ-TF5","5"
"0961-BDRLOZ-I4R","3"
"2787-CGKARQ-KBN","2"
"4291-JIAHKN-OGM","2"
"9086-UBHHMA-7A9","2"
"9524-GQVEQL-IUA","3"
"4302-ARCAIZ-3KD","0"
"7952-KDRTJS-54B","7"
"3403-UEPTEF-CXT","3"
"2772-XIIOXU-DVU","2"
"8464-XDFEKQ-0KD","5"
"0736-ZYJFDS-Y0I","1"
"9997-QIXKNU-54A","3"
"7959-NKQIFR-RRO","0"
"8330-HXKTOD-G48","1"
"8342-BCCKIG-4AN","7"
"1044-QTPABQ-WVW","5"
"0785-LPNOQC-0C0","1"
"3755-LUSAQY-E4O","5"
"8999-AZOBII-VIX","3"
"3021-AJAZKZ-4GF","5"
"9084-HUOIWY-HYL","6"
"2838-ODWGTI-SB5","0"
"9087-SPYAKC-3QO","5"
"6429-GMGFFW-Y6O","5"
"4406-CWASGT-8EZ","3"
"4758-RMVWIA-XO1","5"
"9646-NHVEEJ-VZ9","6"
"7607-GRPLIE-C1J","1"
"0238-VGATLL-U7B","8"
"9257-UGOWQJ-0GM","5"
"7323-INVHNA-K5B","5"
"8889-ZZTCKO-M2X","5"
"3337-XMBNGV-1YI","5"
"2385-DKTGGA-2OT","3"
"4483-CIQXVJ-R7J","3"
"3570-HZUGOB-C33","5"
"9671-ALAHDR-WW2","8"
"1202-YUYPSH-XCC","6"
"6962-FWDUBX-87W","6"
"6308-REILUL-K6N","3"
"8001-YBLPIW-AI5","6"
"6891-KEMHFO-JU6","1"
"3692-CLHXLX-H7W","8"
"4376-ZFMTBS-OKE","5"
"1051-TKEIEE-H8M","5"
"4563-NZSKTT-MBD","7"
"4605-TNMJOE-FCU","7"
"5175-SCMVHN-Y4W","7"
"9173-ALBLAB-JN5","1"
"1498-AHEYHZ-G4E","3"
"3655-ZHJTWA-JVN","5"
"4229-HJKJHF-FQC","5"
"8327-GSWQDE-26L","1"
"5862-CMJCTU-0PD","5"
"0873-MIADPJ-6VP","8"
"8716-VIGELV-5X7","7"
"7757-MHGZVN-WAK","3"
"6854-MXUYYG-73P","8"
"3834-IBVOWB-JXZ","5"
"1839-JFVGFD-URP","3"
"7940-UVUDPX-QP3","1"
"3091-BMFVLO-58H","7"
"5622-MJXUZI-PZ7","3"
"1860-OQTJHA-G67","7"
"4007-HKDFMC-S6B","0"
"0014-SHVSIE-LP9","3"
"1110-ARKUEK-2N1","1"
"7061-NNEUTF-LVY","5"
"8347-DIRIVI-L25","3"
"2177-DBXQEF-6ZN","8"
"4466-QZDRDY-3Q5","1"
"4163-ELNRLS-L26","1"
"9121-JUBJOI-RVF","3"
"7167-GGLBZF-G13","5"
"8554-MORPOB-UFV","3"
"4419-QJJUZT-N91","7"
"9522-BFLYJM-P8U","5"
"0597-RNYRKL-5WV","8"
"0342-MRGOAJ-6X0","3"
"9518-MWCQQO-Q97","8"
"8175-UIPWJF-KD4","6"
"1766-NYRWTM-ZE6","7"
"4902-PMEVQC-TJG","7"
"9667-MUTWBN-CTA","3"
"2852-YUIJSE-85D","5"
"0539-XCIYLO-LK2","3"
"8731-TFXZCT-ERX","1"
"0304-YFMNUF-R3Q","3"
"2374-TMXFAH-LDY","3"
"2126-NKWFLM-XQV","8"
"2638-CHUZHQ-P08","6"
"2022-QSGNVJ-R6O","1"
"1414-AAECEB-G5D","3"
"6440-RTNNBD-S7T","3"
"2822-CFXSZX-5E6","3"
"0561-UFDIXT-TF7","5"
"6519-AFCJLQ-H0F","0"
"9569-DANQUD-TAG","1"
"1840-PAPXFC-DUM","7"
"0218-IHFKWL-FJ8","8"
"2549-CSINBN-EUH","6"
"1857-XUGESY-CPO","3"
"9545-RGEVKT-H47","5"
"1564-KLTUJF-0UW","3"
"5999-GKZDYQ-4VL","5"
"3366-MTYGBQ-8WK","3"
"3403-LMLXRD-MLM","3"
"0501-ITIFZC-58U","7"
"4445-YMTTHK-R7H","3"
"0647-FSUEKP-XS2","8"
"9564-LGEDRT-10Y","6"
"9038-ZUXFBH-IV4","1"
"5634-ILCZWC-WLW","6"
"8460-OGDRTP-BQT","8"
"9056-AHASYK-1IF","5"
"4738-EVGEFI-FIM","8"
"1668-DEBFLG-JZW","8"
"3243-XMXUQF-TC4","3"
"0383-QZAGJU-JE8","1"
"5035-GDWYRU-MLN","2"
"4437-WKKYNG-MZV","1"
"9939-UQSAIS-TYG","7"
"0486-AAVGZJ-UHS","1"
"2829-ONGIHX-TU3","8"
"4190-QKVGDX-K2U","3"
"3504-LEWPCH-MBE","6"
"4528-NPTFWG-CBO","7"
"5108-YUQGZJ-JVY","1"
"7957-PIKVMU-GZK","8"
"6227-BPYCTY-MBT","3"
"0607-SBLIXT-1G3","2"
"1975-PTOUTX-Y73","8"
"2049-DJGJYT-SWF","1"
"4027-OUHQXH-696","8"
"1084-NRUIXF-JOO","7"
"0500-JIHEQG-PCE","1"
"6146-FNDKDE-YFC","5"
"6747-SBGRCB-IFD","1"
"5367-GOJPVN-AOV","7"
"1567-ARERMX-G7Y","1"
"4710-NNLTHU-CPQ","5"
"6642-GBKNSR-E5T","5"
"7109-KYTCDT-JKL","3"
"9957-EJTUGH-O2N","5"
"6380-IRBJLO-AZU","3"
"2063-OSTBQH-JDZ","3"
"0447-RXQHHD-6AO","6"
"2685-MLUSBE-KQ3","1"
"4132-ORLIBS-DGT","1"
"0043-WEGFXZ-ZJ2","7"
"7098-QXPTQT-9JS","7"
"1397-CUBVEB-XCW","7"
"6515-UIBHZP-L71","1"
"0415-IKVMWW-UQQ","7"
"2493-FVFVQK-GP1","6"
"6897-GFLQSK-KW9","3"
"9285-OLGYYU-RXX","5"
"5723-LIYCPS-RO9","3"
"0361-OPHNCS-BH2","1"
"7515-KLVMTG-N7Z","3"
"7620-DHMBRC-42L","3"
"2092-XYPDIL-3Q1","1"
"2437-RNSZSY-BV4","8"
"3981-RDXPBC-286","6"
"8665-ZTJWBH-V5O","5"
"3021-VWVAPW-MHM","2"
"8182-OLKIOC-XUO","3"
"4111-GNYNUK-45B","5"
"5743-RWLCZY-OZ0","6"
"6598-HACLSM-TYA","0"
"6079-FVDGCV-EYX","1"
"1326-VLTUIX-GDO","3"
"4336-IARPNV-6J7","5"
"8959-SNKMKG-67O","8"
"5335-EGCIAU-EGK","8"
"7347-SHDIAQ-70Y","8"
"2396-EHKPEP-NUK","1"
"6179-RTXOGR-VGR","1"
"1423-VFQTEB-8TJ","5"
"1552-COSSKC-9M3","3"
"9623-FHGRBD-PO7","0"
"4973-RSFUIB-TK5","5"
"6059-AUMTKD-Q9A","5"
"4218-SZYWII-ZEI","3"
"1665-DSLMVE-DNW","2"
"0726-QUJOIN-PEY","1"
"0613-MFCCPI-HVF","7"
"4010-BNQGZR-YWI","1"
"0764-VXLXJM-XSA","3"
"3728-ELNOUE-F95","1"
"9062-KQMRAP-J7W","5"
"8006-BSCFTL-M67","2"
"7724-HHDWBZ-JJB","5"
"3546-UTPAXN-X8O","5"
"3677-VWKKLE-HH0","6"
"2799-BEWBQK-VY7","1"
"6843-PTAEZC-KH5","7"
"4101-DXRUVN-QDO","3"
"3473-SOLGJV-00C","7"
"3685-RKLHCZ-VBR","3"
"1342-QFNQIM-23L","7"
"6352-DYVEHV-71L","1"
"1732-SROHZO-4M3","3"
"8969-BHASJX-00S","0"
"3065-QLYUQA-N40","7"
"0460-LSSVSY-KRB","5"
"1456-XCYXNF-UGL","3"
"7288-UZFLES-A7U","8"
"9170-DWFWOA-P5A","3"
"8678-YSAVQI-BUM","2"
"7564-JIJMLK-ZWE","3"
"2857-XPJXUP-XV2","1"
"5190-YTIALY-9Y8","6"
"3039-KWGRLO-WVL","5"
"4991-FBLNBW-UZK","2"
"9465-YMFVPL-FQF","8"
"7204-NEFUIP-KZ5","1"
"5210-NANSKD-22P","8"
"2243-MTPQGC-UJW","3"
"2272-YFTBNI-7N3","6"
"8185-KPZXTS-TKF","1"
"3190-RUZRQZ-4NF","3"
"3288-JRIYDH-T8V","8"
"3329-MXEOQW-DTA","3"
"4792-NIEQLO-405","3"
"4838-ZSEJLN-NL3","7"
"1151-WLJJTM-3K4","5"
"8313-RWNNFE-E3V","3"
"8782-EPXXVK-FT9","8"
"2649-IPDINN-U0N","3"
"6480-TJXYUM-FHY","0"
"5298-EZKNBR-CAQ","3"
"3172-QNVQZR-4YI","3"
"3787-PDMPIW-RUL","2"
"9307-LYOCSE-ZGV","1"
"0466-PHYEYE-T4Y","3"
"4426-DSOKTB-1N2","7"
"6982-UGFDOW-TVK","5"
"4901-HTMNYZ-I0V","5"
"6954-YFASVE-VEN","1"
"7667-XPSSNP-TPD","5"
"5148-ANRWKZ-IWQ","3"
"8593-THQWOR-7NI","3"
"3363-PGGDEU-K45","8"
"8149-FKTYAV-L1R","7"
"2485-JBVCGQ-2UR","5"
"9552-FVXIDU-TR5","8"
"7066-WHSBBD-JBC","3"
"5367-WCWHDS-HP3","1"
"3354-WCLEQU-U7X","3"
"2704-IYQPPC-5RN","5"
"9245-NOXCBL-ILE","6"
"0340-TEOCNL-N0S","8"
"7048-CWAFDI-L68","1"
"6246-RCBEYK-ZRG","1"
"0118-ZOCCEU-UHA","2"
"0533-AQBHDH-OK1","3"
"4859-BROKIE-LZS","3"
"9584-USPNVB-8ET","7"
"7363-AHQMKJ-F8M","5"
"5636-UJZIJB-AU6","3"
"7561-IZQWWU-V05","2"
"8864-PBWBSD-69M","5"
"8662-KFTSLI-UZC","8"
"5134-OOKFBJ-C7O","7"
"9381-NJFFUU-00K","7"
"2471-TNJMEJ-2MB","3"
"3366-QITOVT-91D","3"
"2535-KYGSSP-YNM","5"
"6825-LNJZNU-LZ6","3"
"2494-PLLYQZ-KM4","8"
"9943-HAMXQB-MUT","3"
"5968-KSASKS-80K","2"
"5692-XEZLHY-RN9","7"
"1975-DODECQ-CKL","5"
"8791-CRMUJG-SFB","1"
"9313-EQZSDU-5OA","1"
"3464-FGVQSF-KB8","6"
"2732-OHIHRD-UTV","0"
"8824-OIWSDO-RNI","3"
"5190-YOFIZY-657","6"
"6566-CLPHVI-URQ","6"
"5427-TAIRTF-3XD","3"
"6265-TRTEVP-RH1","3"
"2501-CHGVLC-ZZV","5"
"7781-CDOKMV-OE3","8"
"6573-XMZZJW-DXC","5"
"6730-IXOWRR-TS8","3"
"4383-DCJKQQ-CT1","3"
"7032-SECKLI-CWG","5"
"9770-ERDOON-B3Y","1"
"3485-BOPLMV-12Y","3"
"1416-DCKVMY-BIS","1"
"5585-FNATYG-PGX","5"
"9599-KTGIJG-XPT","6"
"1986-NISNSG-9OV","8"
"6924-IUGUYT-882","8"
"9793-GDAQAV-HZC","3"
"0673-IKINVE-HK9","1"
"3961-NZXCDF-RUB","3"
"0163-IJPFTN-CVD","1"
"2124-HVKIPE-Y3S","6"
"8177-UWVWAI-D86","1"
"1579-PUNBXZ-61O","1"
"2200-PMYTFO-PHN","5"
"8390-RSQBFF-Q3F","5"
"0176-WXKRJL-KXL","3"
"9554-BRBGCD-RJE","7"
"6157-FSTMHB-Z8Y","1"
"2550-LZEMEU-MYD","6"
"6540-UOHSML-F43","1"
"5026-CWHYKT-2YX","2"
"1370-VRUSTM-3SJ","7"
"1527-FHUVAV-FFM","8"
"6708-QEPPOG-Y7C","6"
"8090-BKNAEV-UUS","5"
"6879-ZGVFLD-N41","3"
"5503-ESRRSB-70Q","1"
"7804-LNTQAT-8AG","3"
"7593-NPWRNN-5W9","3"
"3524-ABXGIP-78T","7"
"3180-EYJVZK-CIO","6"
"8166-OXMEKG-ADM","2"
"5276-KIJDFE-8I2","1"
"1328-COSEHH-9QZ","1"
"6254-RFUQRE-7QK","1"
"5904-QLUPMU-GY6","7"
"0608-HVPNLT-T6T","7"
"2151-EKABHZ-0B9","1"
"4319-FAKWVU-1AR","1"
"7782-XUTHGA-WLW","6"
"5808-VSIUTU-3S4","1"
"0944-SCAOMX-3P2","7"
"1155-LGQUTL-72M","1"
"5485-OAPJJG-DEJ","3"
"3525-CBTZIU-Y6O","1"
"4343-BRGTGU-2F7","1"
"8959-QTRTXS-E04","3"
"5909-ZHNVTG-VP7","3"
"7337-ZWFTEQ-OMH","3"
"1635-WRUADP-XLS","8"
"0841-NFSBFE-5PI","8"
"1044-DFUFDF-9TG","3"
"9035-RTYCTI-52C","5"
"9287-WEDAYS-ZG0","1"
"6110-EIIBEV-A7D","2"
"2160-QODOUI-USX","1"
"2067-LYKEFN-EEO","3"
"0723-GXNSOR-NBK","7"
"3257-WEGDDM-4L1","1"
"7436-MAIBQW-H3L","8"
"5698-AZJRSJ-31J","3"
"5641-KBKLPR-VXN","5"
"8736-BVKWKI-755","5"
"4780-LMJHVJ-3F5","5"
"4804-IHMCYM-OVT","5"
"4083-DLHZVY-SNH","2"
"3636-EWAYDE-7LS","7"
"8111-VIZIJE-RQJ","6"
"2221-JEBBVE-3D4","5"
"3780-WQNHOZ-888","2"
"1427-IDHMZG-E0Q","1"
"9800-LYSRQF-PRV","3"
"3168-QPQOXN-OJ9","5"
"4868-OOOEML-KCB","3"
"3017-MPTUVH-FFJ","3"
"4316-RMIBNS-8I3","6"
"4918-WTXQYZ-284","6"
"8558-CDSHOL-Z77","3"
"7827-HPIBMK-T13","5"
"3936-QZWSPD-NQQ","3"
"1033-AFEANQ-U2C","3"
"5180-JIRFDZ-490","3"
"0403-YVGXYF-XGN","5"
"7149-OVUCFO-IVL","8"
"1969-VBSNJC-Y0A","8"
"5410-ZTFPDV-1XL","3"
"2677-FNCVMK-AV4","3"
"9549-BWMGNM-N7R","1"
"8484-UVTYOP-GV9","5"
"5037-FSOOKX-C27","5"
"4181-TGBTEF-CPM","5"
"9148-LMSXVM-OVQ","5"
"2109-AAWNKU-KMC","1"
"0106-WTLOLB-O43","7"
"8065-VTRXTT-CR6","6"
"7317-IHWXXF-42H","1"
"6211-VQQMXY-VEY","5"
"8923-GVFINO-LIN","6"
"7091-MBBXYH-11G","8"
"1509-USPCEF-EYU","0"
"4317-UOOSUV-HXB","3"
"3872-YBCXVM-0FD","1"
"6115-KSXRSH-38S","1"
"3061-EXBWSF-CAU","6"
"0764-HDSNFK-8CC","5"
"6280-AWEJDI-TNU","6"
"0381-NFGAKR-AFB","3"
"6138-KGKPGZ-7D4","3"
"3202-XQYQIU-GKM","3"
"7883-KRMORW-X94","1"
"5979-IPCYEZ-AMW","6"
"8075-MGAOBZ-HQ2","3"
"9273-JLQSYW-VH5","5"
"0153-ZNOKYH-LLS","5"
"9583-QGZJMP-WEL","7"
"5888-OLUJTN-K3U","3"
"4504-RYFMAL-H2T","5"
"5256-YBVJAD-W1D","7"
"1650-QZVKGA-5Y7","1"
"9766-JHVFAL-RX2","3"
"4652-IHOVUO-NKZ","8"
"2038-BKOXRV-YQW","7"
"4963-FYGOYY-9XE","5"
"6191-AHKBEP-ZF6","3"
"9683-ZEVCUA-G0A","1"
"8291-HWWGLV-68E","3"
"1469-FTYFUO-OBS","7"
"1222-SFCCQL-HLR","5"
"9427-YNKFNS-6RJ","3"
"2461-QIIDCC-EC0","3"
"2904-CSHQYW-EG3","5"
"1847-KWUPPM-CXK","1"
"2825-BAVVDP-XU8","3"
"5135-KRKXEB-ITL","3"
"7550-SSESIU-2HP","7"
"0387-ILUHZR-U94","7"
"5358-VDMBAJ-HFN","8"
"8793-CCOZEM-6S0","1"
"0107-OLGMAK-RDY","8"
"4952-HCKAVS-FFY","3"
"1718-TWXBXD-JG1","6"
"6744-ZOSEGA-0BJ","5"
"0038-LEEHSR-PWO","3"
"4024-ODLSKW-WP1","1"
"7879-MKRCPN-PS1","1"
"4616-BCHPBF-WO8","1"
"4998-OOSKXP-SXP","3"
"7433-QYEXKJ-T6I","5"
"1092-HEXNBI-X8P","8"
"8658-GPCWZV-ENZ","3"
"5095-BZBMTG-9C4","2"
"6414-OPCQXX-WBW","7"
"4111-BWYPHU-N6Y","3"
"5256-NMNPYW-3WD","3"
"0191-BTHYQA-HYD","6"
"0050-HSYSUA-MX9","5"
"7473-LQKOUN-TBO","6"
"1771-DLZURR-DF8","8"
"1399-TKHYPQ-CB4","3"
"9204-WXRZIL-7QG","8"
"5241-XFVBSM-H0X","7"
"7952-SQHAIJ-J6T","3"
"3513-NXOGHI-2A6","1"
"9271-QHXIJE-VVI","5"
"1401-EKFFEL-5SJ","5"
"9653-VCOLVN-63A","7"
"8159-YTDDAE-ISG","1"
"3043-DFTURB-8SS","3"
"9583-AHGTAC-QD9","5"
"5727-FTCVVH-2JK","8"
"0120-LNQRIP-L2M","5"
"1745-SREKOB-0YG","7"
"9077-SYKCNK-9HL","2"
"0324-PJIMHY-FQ2","2"
"1834-PCCIHJ-HMX","2"
"8301-RODDKK-2SL","3"
"1562-OUZZYX-2AF","3"
"8322-XUWDGZ-MFT","3"
"5693-OQEJZY-8GB","1"
"7714-IEQKYN-V8X","8"
"1526-FUEFQG-I9O","7"
"2953-VVYPDC-1KL","1"
"1172-NLCGAD-404","8"
"8212-FAMVHR-CVA","1"
"7416-FVVGCM-GKF","3"
"6664-DBKIDC-ZBB","6"
"8754-ZYGJGX-J6Z","5"
"4520-FSACMY-WGN","3"
"8751-OQXFAA-J60","2"
"9550-SLQHEY-UP0","3"
"9231-CESRRQ-MPY","1"
"5382-ISEYFG-B07","5"
"5469-SJIFZY-GHZ","1"
"6264-AVAVJD-F9M","3"
"8199-UDDCJG-P7Y","5"
"8094-POMFKA-KPO","1"
"0655-MCJJBZ-MPB","7"
"3273-ZWQAKA-NK6","1"
"2368-ELERHX-ZPY","1"
"8019-ZBQUWM-AIR","3"
"5764-AJWNOD-ADR","6"
"5022-QONSSH-Q4O","6"
"8639-PHNKZL-7YL","8"
"6021-TJISRB-006","7"
"0543-DOKJRU-CVO","5"
"6194-VNSVNZ-AEU","6"
"2565-FWQMNC-TT4","2"
"6872-CWSVSS-4W5","5"
"8402-HZXJJU-CZ7","3"
"8229-CFHJFZ-3CE","2"
"6461-NDNJRF-B65","7"
"2630-QLWCTO-A9D","6"
"2836-TDELPI-OLZ","5"
"4780-YEKEWF-WAE","5"
"0086-VMUGHD-VQ4","1"
"5059-SSEEHO-MPY","6"
"4603-JLALMB-PV7","1"
"8552-PQDROY-KFW","3"
"3053-MAOKNV-JG7","8"
"6276-FTSUTE-KD3","3"
"9139-PBOYPT-IOH","3"
"1842-UZQXEJ-IH7","5"
"9879-IDPVNI-ISP","2"
"3296-BHBGTB-IGY","7"
"1753-NUYMQC-C28","5"
"7870-JCNOTH-I06","5"
"1543-YZTNSD-L60","7"
"3664-BLRUZH-TSB","1"
"1718-SZYBWH-T7Z","3"
"0290-YJPOKT-GVX","3"
"7936-SDSWCJ-GJA","5"
"7765-YLXIJG-P8K","1"
"4483-YICDMQ-5BP","1"
"4836-LAAOMK-Z6P","6"
"0720-ILVWYZ-PLF","1"
"2056-QRYERZ-MQ5","5"
"2485-GZOUWR-5V2","1"
"2683-DBNVBL-NWC","3"
"7355-UODSBR-6W5","5"
"6100-RHTRZH-W99","3"
"8680-CAWJBT-YV6","7"
"8056-NQNZGC-J01","1"
"4912-DJHONI-IRD","6"
"1939-FFNTHQ-TG5","0"
"1500-WZPUFV-C19","5"
"3486-QSUKNP-SMJ","3"
"5159-THPMDO-NUS","3"
"4014-VBNRDY-ALW","1"
"4302-GUZPUB-8Z0","8"
"9135-DNNOYH-BU8","5"
"2654-URCDHG-QT8","7"
"7860-CUKYPE-ZLS","5"
"5676-ZCWWCJ-RWG","3"
"8152-FELMGR-C69","3"
"0890-ZDDWQO-9XU","0"
"0535-BTBVCI-2I2","3"
"1228-QERHZX-R5A","3"
"3868-FPFRLD-YYD","8"
"1137-EICIKJ-1B2","1"
"0206-XOPTXB-VSG","8"
"8089-LRMYSL-V0D","1"
"0827-TORUXF-QKV","3"
"6455-AFPJKM-U2Q","7"
"2445-UMQEJQ-FSW","8"
"6745-DRHAFX-2OY","5"
"3129-DIQWPF-FQ7","3"
"0612-AVLPOY-PHN","7"
"6061-UNBRFN-IJ4","3"
"8192-KGIWOD-9EL","6"
"9394-RHYZUA-QZ2","1"
"2546-GBZZFM-S9M","3"
"8570-VCWJTN-3VL","1"
"2978-DVFGBI-RFJ","3"
"2173-JHAAJO-Z0T","6"
"9029-VSHQPW-JG3","5"
"4300-WWXJNA-95I","1"
"1238-OJWCMS-SF4","3"
"8222-FBBPEJ-23W","6"
"5132-NEBOAE-EA4","1"
"2850-PRUJVG-1Q2","2"
"7843-BGIVYS-A4G","3"
"8119-LXVQIN-XGC","3"
"0424-AIXCMU-CMQ","1"
"9376-KIITIR-4VN","8"
"9889-KISZOV-DGP","7"
"5240-DIDRFM-4O3","8"
"5074-CYFMOK-K4T","3"
"1167-TMYMHM-O7N","6"
"2735-PDKKEG-P4W","3"
"0868-HVDQLI-HF1","6"
"2112-AAZKII-Z8W","5"
"0967-QDJNGL-30V","6"
"0718-JLNUTY-R9X","5"
"1276-WYEMRN-BP6","3"
"0550-RZEUTR-978","1"
"2728-IVRGQO-IPZ","7"
"9744-IIOOQN-C6R","1"
"5040-CLPJWX-5TO","6"
"3699-ZFILHX-5WP","5"
"8991-KZUKTA-H55","7"
"7576-YDRPDI-5L0","8"
"2288-RENDWA-WQQ","0"
"6489-LCSMYS-9G1","7"
"7844-UWFOPS-U1S","5"
"9876-FBGIGP-VL3","8"
"9043-MHPGSN-SE1","3"
"6613-IIXGXL-LHF","5"
"7524-HPTQJM-SOS","5"
"4637-FNDPRW-GMA","5"
"6158-MAYKTG-TE4","3"
"7675-HUOAAV-4L0","7"
"9428-RJROQX-SET","1"
"2082-VWNHYB-KNG","1"
"8934-HFHAKV-H2L","5"
"1909-LZTQBC-0D7","3"
"1618-XLOREQ-Q4Y","7"
"7126-ILFAMY-PP2","2"
"6428-RXOYFV-DHO","7"
"2727-QLKEXR-NSO","1"
"8220-CFTXTM-GNK","5"
"7495-PRHWVG-ZVM","8"
"2745-RNCJOU-ERZ","8"
"6272-XHEHQD-H5E","1"
"6745-XOSOPD-7QB","3"
"3345-ECUNPH-BRC","1"
"9806-FPJFJU-VT8","1"
"1682-XDZYGW-C0V","5"
"9482-DUHRYC-8XB","5"
"8752-ILSFDO-GD9","8"
"4995-LHPQCW-XK1","6"
"5786-JJYPPE-HFO","3"
"9621-GVBWNE-B55","5"
"8133-JPYKOC-BOA","3"
"8086-EYIICX-HYF","3"
"7472-APJCOH-8H7","3"
"5538-MQIWAV-SZJ","1"
"4287-JVUYUU-1CQ","3"
"0474-WEIVTV-8R5","1"
"5471-GBNZIE-DXZ","5"
"9873-WQTSZT-XNM","3"
"9274-WMSVYS-8MF","5"
"4222-SYMXWB-PI0","2"
"9509-TWYLDW-KW9","1"
"5170-CWVIZN-JJK","6"
"4694-ZQOGHO-5NZ","3"
"7445-PDSUIT-GQ9","3"
"0937-WRGIIM-2QW","6"
"9647-ZVHKCG-MXR","1"
"5946-TXEIJU-A2L","1"
"1699-DODRBN-UUJ","7"
"7727-CBFLVV-MUW","0"
"0880-QQGCEQ-8O2","5"
"1386-HYBNQI-7UZ","6"
"3280-RLJPCC-KSZ","5"
"6912-AWUQTC-MGN","1"
"1937-RPSMUC-MG4","5"
"4802-SSTLBG-RCC","1"
"3423-BXFHPT-GPZ","5"
"5491-LGPCCS-9AV","3"
"3459-ZJAVNI-CY9","3"
"2012-JKFDFH-E4N","5"
"5745-RVDSFL-9KO","3"
"8642-OQPPOH-ANY","1"
"7143-JRRAQA-EZ5","1"
"8138-BMCTXB-B2A","7"
"5504-BLDWOO-GFH","3"
"4381-DVQONV-5D9","0"
"0902-YHBCII-FN1","6"
"6748-SPDOSP-5FK","5"
"9671-WTYPVQ-HYH","1"
"9052-OTJSXS-DGW","1"
"8180-JVQZIH-2FR","3"
"5001-GVAUYC-SDL","2"
"8584-WFWZMU-7MD","7"
"6765-FEIEKD-M1L","0"
"6957-RWZCLU-PDD","1"
"8147-UHXWLY-E0E","5"
"0140-CCGMEW-LAS","1"
"8458-ZNONLP-7AN","5"
"0771-LRAAQG-O19","6"
"8199-MOWDXQ-I84","7"
"3681-CUNOXM-OU5","7"
"8396-BZWCUW-L65","1"
"2029-UWAXQR-GJC","8"
"0255-GKHBCO-T2C","7"
"5606-TKRKFE-DMZ","3"
"1083-CDPIPL-6WB","1"
"4565-XBULTL-4TI","5"
"0144-YKOEQZ-47I","3"
"7915-XTMPOV-KMN","3"
"3451-IFSLIR-IY6","1"
"1279-NZUIEV-QK5","3"
"1324-NCYPKT-S21","5"
"7406-DHAGWP-Q8N","1"
"7270-VFFKKK-IA4","3"
"1544-QTSJCY-A59","1"
"4959-NYYXHA-GMN","3"
"0490-NIIOCS-NBA","5"
"8127-XWSRLA-YJH","5"
"6592-GQOCBM-JTY","1"
"1065-BWJXYQ-V5E","3"
"6618-NDOUFC-UPO","3"
"7165-XBBEDL-H2Y","7"
"5645-HXJQGX-G5C","1"
"3205-RLFANE-F8N","5"
"0639-AWCJZD-NVF","7"
"5108-FDPWWG-WO0","8"
"0342-ZGHGJT-9OL","1"
"1889-TEMGVP-F4B","6"
"7452-LHMCQF-Q3J","5"
"1123-TFVLIA-C6F","8"
"4050-QDYQAT-KRZ","3"
"6738-QPDWSF-94T","5"
"5818-QGNWFO-WG9","1"
"4127-FXKNGV-3HP","8"
"1226-LBGDPO-XZ6","8"
"1185-HDYZLU-09O","5"
