"Customer ID","NumberPlans","NumberSubscriptions","NumberDevices","NumberServices","MonthlyDataUsage","StreamingHours","VoiceServiceUsage","TelecomProviderTenure_months","kmeans_segment"
"2627-JVEEIV-9S6",1,2,0,1,0,26,80.4,30,"2"
"1844-MWTFIG-QB1",0,0,1,0,0,16,10.35,5,"1"
"8789-SCPEIS-C7B",0,0,1,0,0,19,25.35,39,"1"
"2247-HJDSTO-CGV",2,0,1,3,0,16,30.75,51,"2"
"7291-GKVRNH-DFX",2,2,3,4,35.1,19,63.6,38,"3"
"6672-TXBPJN-IDF",2,3,1,1,0,12,36.75,45,"2"
"8350-CWQQCH-O07",3,1,3,0,21.45,16,14.1,14,"4"
"6127-NZFYZA-1CA",3,1,1,0,0,20,235.8,72,"5"
"1341-ZSKCOA-3SH",1,1,2,0,0,19,16.8,2,"4"
"6618-IFTTDL-V8P",4,4,4,4,31.6,19,15.3,10,"3"
"8505-MZQBHT-GH5",2,1,0,2,0,27,56.4,64,"2"
"7556-RQGMIC-BXZ",0,1,0,0,0,18,22.5,34,"1"
"5060-SERQNE-ND1",2,3,4,0,0,27,19.35,17,"4"
"2394-ACVTAK-ENR",4,3,1,3,27.3,22,54.15,58,"6"
"5561-RICGZN-AJ6",2,3,2,1,0,21,49.95,60,"2"
"6531-KXPPVV-UYG",2,1,1,0,0,17,119.7,66,"5"
"5540-HQXVZL-NKU",2,2,1,2,0,15,48,33,"2"
"9860-AXCYEV-DW4",2,2,4,3,22.95,14,8.85,6,"3"
"2476-OPMBAR-76N",2,2,3,0,15.65,20,18,14,"4"
"1644-WUTPTF-V6K",2,1,1,0,0,23,189.45,72,"5"
"7150-DZQCQB-HXX",1,3,0,2,0,22,26.7,59,"2"
"5112-XIXXKN-WNM",2,0,3,0,0,15,9.6,7,"4"
"0296-BWZTYP-TSU",2,2,1,4,38.9,20,69.15,61,"6"
"9322-UHIXUR-7C7",3,2,3,3,26.45,17,22.95,29,"3"
"8512-KZJXAA-A34",2,3,2,2,0,18,27.3,43,"2"
"7962-MQXUZL-867",3,2,2,4,29.55,29,21.75,17,"3"
"0739-WNEZRW-TK8",1,0,0,0,0,24,35.25,60,"1"
"4492-CGFPOU-I65",4,4,4,4,72.45,18,25.95,8,"6"
"9772-PVKSGK-BYH",2,2,0,1,0,26,88.65,71,"2"
"9523-USJEJO-ATB",1,0,0,0,0,20,37.05,57,"1"
"8763-QYSMSO-QJE",4,2,3,4,36.2,20,16.95,16,"3"
"6650-HLORKG-TOD",3,5,4,2,0,25,54.15,64,"6"
"2265-ODATGB-HEX",3,3,3,4,54.9,14,34.5,43,"6"
"7621-GEJAXT-BJC",3,2,2,4,25.9,21,9.45,3,"3"
"1150-JDPNOL-QAG",2,1,1,0,0,20,75.3,69,"2"
"5761-YOVILE-GCH",4,4,4,4,60.5,12,21.45,14,"6"
"0324-CARFOI-F9Q",1,2,2,0,0,18,20.85,12,"4"
"6945-YQLRLR-PF0",3,2,3,1,0,17,13.2,13,"4"
"2681-FGWTIM-PR4",3,2,2,0,0,16,82.05,72,"2"
"5975-XCLPCP-DXU",2,2,1,2,0,22,15.9,36,"2"
"2589-LDUDOZ-UZ9",2,3,2,3,0,15,25.65,45,"3"
"3549-VYOSGM-1YA",1,1,0,0,0,29,42.45,66,"2"
"9433-QMQDMN-KPW",1,0,0,0,0,14,50.25,67,"2"
"5912-YTXPVG-BNA",2,3,1,1,0,13,81.9,72,"2"
"0522-AGGIEE-B3P",3,2,1,2,0,18,49.05,41,"2"
"0139-XRFSOB-402",3,2,3,0,26.15,15,16.5,9,"4"
"0297-JQFCXO-IEU",3,5,4,4,44.65,20,42.15,43,"6"
"2871-SNYBHM-CFV",3,1,3,3,24.95,24,9.45,14,"3"
"0504-ADVPUZ-TX6",1,3,0,2,0,26,18.75,55,"2"
"9381-GBLQVX-22A",1,3,0,2,0,21,14.7,41,"1"
"1328-FSHKMU-DEN",3,1,3,0,0,26,24.75,26,"4"
"3957-CXVHIS-5IC",1,1,2,2,0,20,21.6,26,"4"
"5384-UZYOGL-D12",2,3,0,2,0,20,205.05,72,"5"
"6461-FEHGND-IL1",3,3,2,4,57.4,22,86.4,61,"6"
"7514-EULFIQ-VLP",4,4,4,4,58,14,19.2,47,"6"
"3675-YYXWTP-H4F",4,5,3,4,46.85,20,77.25,56,"6"
"4167-DAPNVW-9C5",0,0,1,1,0,25,20.25,26,"1"
"8035-AAOARQ-CHX",3,1,2,0,0,0,39.9,51,"2"
"7118-OKIQZT-P01",0,0,1,0,0,20,13.2,19,"1"
"2736-SHWWRW-TA2",4,3,4,1,35.45,20,55.35,65,"6"
"1241-BECLPB-0DV",1,2,3,2,0,25,26.55,25,"4"
"4952-HQNBEK-KCJ",3,1,2,0,0,20,42,63,"2"
"8585-ZAIQRV-V3O",4,4,4,4,36.65,22,9.3,5,"3"
"0120-GCQSYY-BC4",3,0,2,0,0,18,89.25,60,"2"
"9141-IMUZJW-U82",2,1,2,0,0,19,10.65,3,"4"
"1044-QRFUCQ-ROS",1,2,0,2,0,15,4.65,9,"1"
"9877-ZIUCDE-U4J",1,0,2,1,0,19,19.05,27,"4"
"7820-PLZGTY-X1X",3,2,2,0,0,14,26.4,19,"4"
"9266-OLZOZZ-5H5",2,2,0,0,0,19,29.1,46,"2"
"3493-FCRLYI-KXB",4,4,4,4,47.65,14,7.05,5,"3"
"3757-RERTCC-6IF",4,4,4,3,101,17,32.1,48,"6"
"9932-JRQLDZ-AYG",3,1,3,2,20.2,13,12.6,12,"3"
"8413-FSASIJ-JYM",2,3,3,4,27.7,24,28.2,14,"3"
"4537-OKWPPY-O6I",2,1,1,0,0,15,22.95,16,"4"
"0206-WPXVWW-W8K",0,1,1,1,0,26,43.95,45,"1"
"4220-KXXAHD-2EE",2,1,3,1,0,17,24.6,20,"4"
"7153-LSYSBU-BBY",3,4,2,4,87.85,20,87.75,63,"6"
"0455-EFUBYG-CW2",3,3,2,2,0,21,263.7,72,"5"
"9540-SJICFS-LU2",1,1,2,0,0,24,24.3,9,"4"
"2274-UGYWSN-SL3",3,3,1,3,0,22,129.3,72,"5"
"8624-ACFLUI-IAT",2,1,1,0,0,27,46.8,60,"2"
"4366-EKZZYP-O9U",1,1,3,0,0,23,9.75,4,"4"
"8485-EOQMEY-W3H",1,0,3,0,0,20,31.05,29,"4"
"6677-HFMVVT-AM5",2,2,2,3,0,14,41.7,38,"3"
"5608-DVLMSV-KD0",0,0,1,2,0,20,31.5,33,"1"
"1196-LXFRGW-4PI",0,0,0,2,0,22,22.35,7,"1"
"4722-ZODSIY-HVL",1,2,2,3,0,21,24.6,32,"4"
"8970-HPJHWA-ADR",3,1,2,0,0,20,87.6,70,"2"
"6966-BEJNEM-J8E",3,4,3,3,34.85,18,40.95,36,"6"
"8013-UVWBWL-O01",1,2,0,2,0,20,22.05,7,"1"
"3328-JFBBON-Q61",0,2,1,0,0,16,2.7,1,"1"
"2480-RBGZYO-AWH",1,1,0,1,0,27,47.25,54,"2"
"0216-CBFAEO-2KQ",0,0,0,0,0,20,15.75,2,"1"
"6319-CCXCLW-7UL",4,3,3,4,42.75,29,39.6,22,"6"
"1006-NXBJVK-IB7",3,2,3,2,28.55,27,28.65,26,"3"
"2582-FTCAHT-UIJ",1,2,0,2,0,24,25.65,46,"1"
"1112-NHRPOQ-7OR",3,2,2,1,0,18,120.3,72,"5"
"5386-SATTOH-CQ0",2,2,0,2,0,18,153.15,72,"5"
"3685-WTAVBE-RC3",2,1,1,0,0,22,57,68,"2"
"5525-ZLNYDQ-KWB",3,4,3,2,48.3,17,39,65,"6"
"0813-CCISZQ-9OE",1,0,1,0,0,18,71.7,30,"1"
"1365-PWONHV-GEQ",4,5,4,4,55.65,30,88.65,62,"6"
"7147-LQCKDM-EOP",0,0,0,0,0,22,12.6,24,"1"
"7765-EPLSBP-3Y8",4,2,3,4,47.8,13,106.2,64,"6"
"7868-DWLPFD-4N4",3,1,2,0,0,21,50.1,68,"2"
"9298-YHUIAW-0YS",2,1,0,0,0,20,82.95,70,"2"
"2916-THRYUW-FN8",3,4,1,4,46.7,22,72.3,72,"6"
"8438-ZMTWWO-5I8",4,3,1,3,36.8,14,32.25,40,"3"
"7819-MKFQJY-7WQ",3,2,3,1,0,19,128.4,67,"5"
"1393-BYEGCB-TB0",3,4,4,3,29,17,17.25,8,"3"
"8783-KJXVKE-43W",4,4,4,4,39.3,17,16.35,4,"3"
"0063-DWPGGH-D1I",2,1,1,1,0,15,7.35,11,"1"
"4948-AKXWUE-3KV",3,1,2,0,0,22,223.35,72,"5"
"8608-OGABQO-XFZ",1,2,0,2,0,17,10.05,6,"1"
"8009-ALGRDH-LFA",0,0,1,1,0,26,11.85,15,"1"
"2387-DDPNPM-O28",1,1,3,0,0,21,36.15,38,"4"
"7268-IWPXCN-LTQ",2,2,1,3,34.55,18,15.6,10,"3"
"6682-WREGJX-Z99",3,2,4,0,22.75,24,13.95,6,"4"
"3368-ZCWPCN-HA0",3,2,1,0,0,23,57.75,72,"2"
"9079-XPFBAP-SGV",3,2,3,1,36.15,21,24.75,51,"3"
"1880-INKZQO-1BC",2,0,1,0,0,19,43.5,41,"1"
"7267-RMHTZA-C3Y",3,3,2,2,0,12,34.95,56,"2"
"9660-SKUWKE-D6O",0,1,0,1,0,15,55.05,52,"1"
"9202-ICFPVU-5YX",4,2,3,3,53.9,25,34.05,59,"6"
"4967-ODLSCM-0BB",1,1,0,0,0,24,28.05,44,"1"
"1834-XSMYEN-4YY",2,1,0,0,0,16,154.95,72,"5"
"7427-GBEXPI-I8A",1,3,0,0,0,25,26.55,29,"1"
"4399-MPLFCL-9BF",2,1,3,1,0,19,29.85,53,"4"
"3578-HUYDRN-L6T",2,3,1,3,46.35,21,33.75,61,"6"
"0249-WNVELU-RFS",1,3,1,2,0,25,22.35,42,"2"
"0805-UWFJJK-IBP",2,3,4,3,0,11,6.3,3,"3"
"9646-FRBESD-5CK",2,2,1,1,0,15,10.8,16,"4"
"8922-AOMTSH-MV7",2,2,1,4,35.65,15,22.5,34,"3"
"2192-UDBMYJ-906",1,1,0,1,0,23,30.9,53,"1"
"2556-MKLXCQ-BX9",4,4,3,4,41.2,22,19.95,18,"6"
"1777-HBKRZD-JQO",2,1,2,0,0,27,30,41,"4"
"9952-CNPOYJ-0KL",3,2,2,0,0,21,147.15,72,"5"
"8325-ZRCRQV-455",4,4,4,2,30.2,17,51.75,53,"6"
"1251-RESMMB-YF9",4,5,3,4,49.8,27,49.2,60,"6"
"8722-QXBTTE-ZZN",1,1,2,1,0,16,20.55,30,"4"
"7626-FZMBJH-OQD",3,0,2,1,0,0,63.6,67,"2"
"7947-EPKTEL-1MC",3,3,2,1,0,22,126.6,70,"5"
"1929-FGHSMO-Q5X",2,3,3,4,40.2,22,33.45,47,"6"
"0834-RBTMKF-CU4",1,2,1,2,0,19,25.95,30,"1"
"9699-YXPXDK-8T6",2,2,1,1,0,18,66.6,71,"2"
"8583-RQVIST-7VX",1,2,1,1,0,26,43.2,42,"2"
"3392-NJULOB-XK7",4,3,2,4,39.95,13,57.9,51,"6"
"3452-DOHASX-2US",1,3,2,2,0,16,14.7,24,"4"
"4956-VDMHXW-GKS",2,2,1,1,0,24,42.3,32,"2"
"2237-TUKLNM-ZO0",2,3,0,0,0,22,170.55,72,"5"
"3089-YPDOZJ-LRJ",1,2,0,2,0,19,15,25,"1"
"3828-LGMSNZ-EVZ",4,3,4,4,60.35,25,13.95,25,"6"
"4035-PPXNFZ-T23",3,1,3,0,0,19,91.5,63,"2"
"8366-QJOKTN-CCN",3,2,1,0,0,19,50.7,55,"2"
"7566-GMUKDS-XU5",1,1,0,0,0,27,49.2,43,"1"
"5516-LPBDAU-154",2,4,4,0,20.35,21,31.95,32,"3"
"1440-RJDTZI-UQW",3,1,2,0,0,21,97.2,71,"2"
"5023-ODJCVE-0NJ",2,1,2,0,0,21,26.7,37,"4"
"0121-DXYYZN-UXZ",1,0,3,0,0,19,10.95,21,"4"
"5634-ISKLHN-QQY",4,4,4,4,86.3,18,25.8,32,"6"
"9371-AWVRRA-R9V",2,2,3,2,0,21,16.95,7,"4"
"6695-ZNEGRG-VXI",1,1,1,1,0,17,13.2,27,"1"
"9428-PNSZFS-80P",1,2,1,3,0,20,7.2,3,"1"
"4288-VFIKHM-0EB",2,5,4,4,32.6,19,32.1,46,"6"
"6119-EFZLRD-HDT",2,3,0,3,0,13,102,71,"2"
"3992-YOCQDJ-8IG",3,0,2,0,0,23,45.45,56,"2"
"9672-IOQEXF-W7O",2,2,0,2,0,19,69.3,58,"2"
"4515-SJCSTC-N2E",3,3,4,2,0,18,19.35,19,"3"
"7920-JTYUYJ-YYP",3,2,3,0,0,18,48.6,71,"2"
"5750-CLGDQH-59F",3,3,3,3,0,19,27,20,"3"
"2268-SLMOUA-4NQ",2,1,2,0,0,23,48.9,64,"2"
"0224-HMKMEG-EJF",1,2,0,1,0,23,18.9,5,"1"
"3368-OZTRCS-7YE",1,2,1,1,0,13,25.5,49,"2"
"7072-FQJEQO-MMD",2,2,1,0,0,15,51.6,63,"2"
"5549-BMXRWY-0CZ",1,3,0,0,0,19,115.35,68,"2"
"7223-WQOPSV-H4H",2,3,2,2,0,25,41.7,44,"2"
"8898-ORQVDW-F5B",0,1,0,2,0,19,12.6,21,"1"
"9165-BGQZIE-JB5",4,3,3,4,35.5,20,20.1,40,"6"
"3211-CRAXTL-L7G",1,1,3,0,0,14,21.75,31,"4"
"4467-HQTBGE-T9R",3,2,3,1,26.8,19,11.55,22,"3"
"3741-RLHCJC-6U3",2,1,1,0,0,13,108.6,69,"2"
"3616-HWFWRS-J0L",2,3,4,4,27.1,16,11.55,28,"3"
"6487-QVKCTD-070",3,1,2,0,0,19,41.85,62,"2"
"2845-KNIRYP-1AZ",4,4,2,4,67.7,19,62.85,70,"6"
"5259-ZYZWME-F11",1,0,0,0,0,25,22.35,25,"1"
"0692-OLRDWC-XGB",3,2,2,0,0,22,48.75,54,"2"
"6035-BJITZI-CTD",0,1,1,1,0,21,10.65,5,"1"
"7858-HZMYYL-SX0",0,1,0,1,0,21,18.15,20,"1"
"5848-OBDEYF-QFM",1,1,3,0,0,18,30.75,37,"4"
"2957-ETHHYR-BGZ",3,2,2,1,0,23,18.45,24,"4"
"5006-BNNHTO-OTT",3,0,1,0,0,19,38.1,53,"2"
"5965-LSSWOB-EBG",2,1,3,0,0,25,52.2,31,"4"
"7497-UQMUDN-ISJ",2,3,0,2,0,26,86.7,72,"2"
"9463-GTNGEI-EIZ",1,3,0,2,0,22,45.9,72,"2"
"4830-IXDHQP-PGJ",0,2,0,0,0,16,22.5,18,"1"
"8824-SHUCKM-5H0",1,0,1,2,0,11,24.9,13,"1"
"2671-KHXXZH-R6J",1,2,0,2,0,17,27.45,38,"1"
"9706-LRUNNB-VUT",2,2,2,3,12.7,16,5.7,1,"3"
"1941-WNBUWJ-TT4",1,1,0,2,0,17,28.65,67,"2"
"6628-IPPLBH-OTD",3,3,4,4,45.3,20,20.85,33,"6"
"5950-ABTMRH-4D5",2,2,2,0,26.75,23,15.15,26,"4"
"3119-MCSDET-L9F",3,3,3,3,22.9,19,9.45,24,"3"
"9473-DFUBBK-ZNM",4,5,4,4,45.85,18,59.7,66,"6"
"4115-QQAQMS-3UO",2,1,0,0,0,18,70.5,72,"2"
"8492-XMDDBH-M71",2,1,0,0,0,12,74.25,66,"2"
"9949-AFKEEO-2UJ",4,5,4,4,62,28,18.15,52,"6"
"4259-LUYYFF-MOM",3,4,2,1,25.5,15,33.45,48,"3"
"8614-KKHWFJ-HPK",2,1,3,0,0,21,41.4,48,"4"
"3436-UUXXBT-FLN",3,2,4,3,0,13,25.35,22,"3"
"3427-RFRVJO-UTV",1,0,1,0,0,22,49.65,34,"1"
"2675-YSBKYV-O7V",4,4,3,3,45.4,22,106.95,71,"6"
"1742-XEDSAA-8WT",3,2,3,1,42.85,17,48.3,68,"6"
"1121-PQHFDY-UBW",2,1,1,1,0,23,62.1,68,"2"
"5550-RHCYLI-I46",3,1,3,2,18.2,12,6.75,1,"3"
"6849-INEROL-JMY",2,1,2,4,31.65,27,11.1,4,"3"
"6385-FTTNJU-7GQ",1,0,3,0,0,21,12.9,13,"4"
"2685-JGCTCK-CAA",3,3,1,4,100.25,23,165.3,72,"6"
"0255-AJDJGP-JXL",2,2,1,0,0,19,11.55,22,"4"
"0627-MAMIBI-P9U",1,1,2,2,0,17,37.5,49,"2"
"9859-HVFWTA-SPQ",0,1,1,0,0,34,10.2,9,"1"
"4109-JHKHTK-DYJ",2,1,4,4,0,18,13.35,3,"3"
"7434-XKONYL-EBW",3,3,3,2,0,19,58.05,66,"2"
"5599-BCQQRG-DPB",2,0,1,0,0,19,24.3,55,"2"
"1542-CBENYH-O88",1,2,0,2,0,15,14.55,10,"1"
"4565-ZGPUAQ-WCB",0,1,1,1,0,18,26.4,55,"1"
"7029-AQGOSU-NID",0,1,0,0,0,26,27.45,39,"1"
"9976-EWHQDK-CWR",2,2,2,4,0,16,43.5,56,"2"
"3566-DRQMDC-TNF",0,0,0,1,0,12,14.7,24,"1"
"5907-WLVNJA-C0N",1,2,1,2,0,17,27.75,21,"1"
"9337-MAIPAF-W8G",1,1,2,2,0,22,14.85,11,"4"
"9693-EYQCTU-O92",2,0,1,2,0,0,32.25,18,"1"
"3580-ESDOJO-PLY",3,3,3,3,42.65,24,20.4,51,"6"
"8556-OAMUPP-4YG",4,3,4,2,35.85,23,57.6,57,"6"
"9755-GDNGDU-RHC",2,3,2,1,0,16,18.6,4,"4"
"7448-PLNMET-VCI",2,1,1,0,0,20,81.15,72,"2"
"0995-IKDXEO-UL1",1,1,1,2,0,16,23.25,9,"1"
"3436-NIDSLT-XB7",1,1,3,1,0,16,28.05,4,"4"
"3527-XFEFWW-08A",1,1,0,1,0,21,40.65,71,"2"
"2915-PWFHWV-VJT",2,1,2,1,23.85,24,23.25,37,"4"
"7634-DYMZLJ-1FV",3,2,2,3,30.5,17,30.3,18,"3"
"5967-QLYOLM-8QN",2,0,3,0,0,19,20.25,30,"4"
"0629-NGBEXR-SD1",2,2,0,0,0,17,75.15,71,"2"
"4227-XNKGCM-1JC",2,3,2,2,0,25,52.2,67,"2"
"7244-NTQUTS-IDH",2,3,2,1,0,18,30.3,46,"2"
"4615-QZQSAY-D51",3,3,4,2,16.9,19,3.45,1,"3"
"5716-RSRKLP-5GG",3,1,2,0,0,24,95.1,65,"2"
"5380-DOESXJ-FLH",2,1,2,1,23.5,15,17.4,28,"4"
"0151-PMYWWF-53S",1,2,1,3,0,20,14.4,11,"1"
"6748-SBHSWH-5YE",4,5,4,4,79.05,26,28.95,47,"6"
"0707-GXMTZS-HUH",2,2,0,1,0,22,53.4,68,"2"
"9099-FFFQAY-E5L",3,2,2,4,18.55,21,12.9,9,"3"
"4379-AXDMBJ-ZW4",4,4,4,4,57,17,18.15,16,"6"
"9115-KVYZEP-B7Q",2,1,2,0,0,20,30.6,41,"4"
"0682-JUKJXV-J8M",0,1,1,1,0,26,25.8,38,"1"
"6584-OXUOQX-XLL",2,2,2,2,0,25,23.4,28,"4"
"2370-SDAXRA-MZA",2,3,0,1,0,23,110.25,72,"2"
"8266-FRTLWJ-0DV",1,1,0,0,0,21,38.4,65,"2"
"6989-FAVLSU-F2E",2,1,2,0,0,20,79.95,65,"2"
"7275-NTATAS-Q5B",2,1,0,0,0,21,30.15,59,"2"
"8352-CUJWGY-KS0",1,1,3,0,0,15,18,11,"4"
"7201-MHZOOH-HAG",4,3,4,3,46.15,17,100.5,71,"6"
"7114-PVNDDF-M7E",3,0,2,2,0,21,29.25,53,"2"
"1068-MWHNDT-1WC",4,4,4,4,119.1,19,38.85,41,"6"
"8629-HYFVOR-FTL",1,2,0,2,0,15,39.9,54,"2"
"0804-IGMRBV-4TS",4,2,3,3,22.9,20,9.3,14,"3"
"6522-HZJXBL-K1X",2,0,1,0,0,20,62.7,54,"2"
"2346-XOLOPT-KCY",4,5,3,4,77.4,15,100.35,65,"6"
"6246-GQGGGZ-BIB",2,2,0,4,27.15,16,22.05,33,"3"
"6310-RDCRWA-S03",4,3,3,4,29.15,21,37.8,30,"3"
"5875-LSAGSD-2V5",4,3,3,4,47.75,14,30.3,55,"6"
"0871-WPZJPL-UJP",0,0,2,1,0,13,28.95,28,"1"
"9872-RSYZHI-NQ9",0,0,0,0,0,16,14.4,5,"1"
"8909-ZPTWKD-PQL",4,3,3,3,51.6,11,16.05,29,"6"
"8522-GWNYLT-SIR",3,2,3,1,25.4,18,14.25,32,"3"
"2288-MSMKUW-O3Q",4,3,3,3,48.35,19,22.2,34,"6"
"1538-IPVOSQ-KVC",3,4,4,3,43.2,22,15.75,8,"3"
"8411-UWVCAW-3GO",2,0,0,0,0,25,168.75,71,"5"
"2527-KPBDLX-OHS",2,3,2,3,33.3,17,62.7,69,"6"
"1456-WRXMLK-KUA",4,5,4,4,92.1,20,33.15,57,"6"
"8336-FKVSKN-ZRS",1,0,1,0,0,22,22.35,36,"1"
"0022-UFDRNE-TAW",3,3,2,2,21,10,18.6,14,"3"
"2680-QCLJXZ-EQU",1,3,0,2,0,14,100.2,68,"2"
"1938-JTJUST-QRR",4,2,1,4,28.2,16,92.4,69,"6"
"0694-OXLKRA-XTD",2,1,3,0,0,18,12.3,27,"4"
"1567-HTQZHJ-ZZH",3,3,2,4,64.8,14,29.85,11,"6"
"9851-IOJSCQ-EIQ",1,3,0,2,0,0,24.45,59,"2"
"6837-HQAQES-KML",3,3,3,4,24.1,22,16.65,2,"3"
"2522-TNGXCC-PIJ",2,1,3,0,0,16,23.4,48,"4"
"2191-CUHTQT-YQM",4,3,3,1,47.7,17,34.05,48,"6"
"1800-CODOXF-AZG",4,2,1,0,24,15,22.8,62,"2"
"3321-IJNSUK-PB4",1,1,0,0,0,14,10.95,8,"1"
"2818-TTESFC-FE0",3,3,1,3,46.35,12,35.4,22,"3"
"6311-CWVIVQ-NWL",2,2,3,0,0,21,25.95,41,"4"
"9004-UQQFLE-HQ8",2,1,1,1,0,23,36.6,45,"2"
"7937-BKWGKO-3WB",0,0,2,0,0,9,14.55,16,"1"
"9465-EXYIYN-Y0W",2,2,1,2,0,18,47.1,57,"2"
"7013-YDRUVV-BI0",3,1,3,0,0,27,118.95,72,"5"
"4363-QNUQZX-38O",4,3,2,3,42.4,15,40.65,43,"6"
"2053-XYIODV-NZC",4,3,2,2,43.55,20,74.4,69,"6"
"9032-INJQKT-7XT",0,2,3,0,0,23,29.1,32,"4"
"6563-MRELVK-DKY",1,1,3,1,0,20,15.3,27,"4"
"2367-KGZCVL-1KS",4,3,3,4,43.55,19,28.8,22,"6"
"2813-JDFZXK-8PF",1,0,0,0,0,16,41.7,36,"1"
"6385-ZZAJYG-PJY",2,1,2,0,0,18,26.4,61,"2"
"3393-NQWUZE-BLU",4,5,4,4,64.15,27,38.1,65,"6"
"7726-ENYBND-9P5",1,2,3,0,0,22,15.6,9,"4"
"6482-JDGOIS-PBG",2,1,2,0,0,19,24.75,33,"4"
"1457-HBHXCK-UCV",4,5,4,3,48.65,15,36.75,41,"6"
"1234-QJMHAW-ZVY",2,1,2,0,0,22,27.3,48,"4"
"9315-LTBJBN-82Q",4,2,2,3,32.05,25,35.55,54,"6"
"5763-RNFRHC-F2U",2,2,1,4,22.3,16,11.85,17,"3"
"4538-HQXUHM-ANV",4,3,3,3,32.7,19,32.1,54,"6"
"7805-VEIMHX-TSR",0,0,1,1,0,21,27.9,19,"1"
"4710-BNMUEH-HYF",1,2,2,0,0,23,18.6,21,"4"
"7122-CKVHZS-C19",3,2,3,4,31.5,30,33.9,20,"3"
"5937-XVXXNR-WX8",2,1,1,0,0,15,147.6,72,"5"
"2641-HDUCAQ-IZO",3,1,1,0,0,14,55.05,57,"2"
"0239-JWVLSP-UOK",0,0,0,0,0,24,11.85,10,"1"
"1547-YZRUKA-5XO",0,0,1,0,0,16,39.6,1,"1"
"5536-WZBPSX-F6M",1,3,0,2,0,21,48,58,"2"
"6042-KSWNFY-WWY",1,2,0,2,0,31,51.45,44,"2"
"2655-ZCMVRX-G4C",0,1,0,0,0,34,27,39,"1"
"8817-WGSBSL-R2Z",0,0,0,0,0,22,16.95,8,"1"
"5396-DVOVKZ-L9L",2,3,3,2,0,14,26.25,21,"3"
"5691-HXXWOM-KYJ",3,4,4,4,28,21,21,46,"6"
"0769-OVRWLS-9ET",1,2,3,2,0,19,31.65,43,"4"
"6834-CTSBPJ-Y08",2,1,2,1,0,28,17.7,25,"4"
"4287-EGDWYC-Q9E",4,2,2,3,31.35,27,65.7,61,"6"
"9087-CKDUEI-LST",3,3,2,3,0,20,36,66,"2"
"1505-IZGNXN-HKS",3,3,2,0,0,23,142.65,71,"5"
"1372-QLEMRX-D6S",3,2,4,3,27.75,23,12.9,20,"3"
"5461-DIKJSU-PKA",3,2,3,3,23.75,22,21.45,17,"3"
"7336-YMICSH-AEW",1,1,3,2,0,19,8.85,1,"4"
"4232-OLMAKY-ZP8",1,3,3,2,0,15,4.95,2,"4"
"4776-JSYTGL-1DL",2,0,2,0,0,21,33.15,47,"4"
"3199-QFDSWE-T2O",1,1,0,0,0,20,59.85,66,"2"
"9600-FZQSUD-BNJ",3,3,1,4,56.15,20,77.7,69,"6"
"7760-ONDKKV-RTH",4,5,4,4,65.45,20,66.45,67,"6"
"7855-WHDGPJ-P7I",3,1,3,1,30.05,20,45.75,22,"4"
"1380-JHNOCX-S0J",4,5,4,4,62.35,18,27.9,40,"6"
"1577-QPQCTM-4DS",1,2,1,1,0,16,6.9,1,"1"
"4174-ALPRQK-RNU",0,1,2,0,0,19,7.65,9,"1"
"3854-JFVVZN-I26",1,2,0,2,0,22,3.6,4,"1"
"2872-TLUUHK-QVD",1,2,0,3,0,18,37.5,50,"2"
"5446-OKQURC-P1C",0,2,2,0,0,15,16.8,23,"1"
"3400-LNIAAN-QRC",2,1,0,2,0,22,68.4,71,"2"
"2428-IHYQJT-SCW",1,2,0,2,0,28,78.45,68,"2"
"3896-KXFFYW-P0V",1,1,0,0,0,19,41.55,64,"2"
"9579-WHIKLU-797",3,2,3,0,0,17,281.7,72,"5"
"6190-YQUYJH-0R0",2,0,2,1,0,26,20.55,9,"4"
"2411-MMBOGL-GYT",3,3,2,1,0,24,87.3,72,"2"
"2186-YVXWFX-SFN",3,1,3,1,0,24,90,70,"2"
"7150-GEPRGZ-002",1,2,1,3,0,23,22.8,46,"2"
"4415-DKZNPG-2NK",0,0,0,0,0,25,18.9,27,"1"
"0565-IUOEPY-L2C",3,1,3,1,0,27,36.3,46,"4"
"4271-REKPVR-XRF",2,1,3,2,0,14,15.3,8,"4"
"4902-YZQJLK-X9Y",0,1,2,0,0,19,16.05,31,"1"
"9320-EDQQYT-0BC",2,3,0,4,0,21,67.65,69,"2"
"4832-RPYIRD-PPJ",0,1,0,0,0,20,35.1,39,"1"
"3781-YLZJMC-441",1,2,3,3,0,0,5.7,1,"4"
"7778-DNOBGG-D5L",1,0,0,0,0,19,28.65,37,"1"
"2732-ZJVWFW-LQX",3,2,1,4,22.4,14,14.25,20,"3"
"7810-JPMYAE-3RK",3,3,4,3,42.7,16,22.5,49,"6"
"1317-OEYPNM-WZ4",3,1,1,0,0,18,43.65,61,"2"
"2895-TGIPGU-5AX",0,0,1,0,0,22,7.5,6,"1"
"5241-NSCEJF-TC0",2,2,0,1,0,20,40.95,55,"2"
"8186-AQAHQR-DXH",3,2,3,1,0,26,43.35,41,"4"
"5077-FHXWSD-9M7",1,1,0,0,0,16,16.35,44,"1"
"5842-TNPADO-ATA",0,1,1,0,0,19,9.75,43,"1"
"5929-MQKELC-0J1",2,2,0,2,0,0,38.55,55,"2"
